STATE,PLACE,POPESTIMATE2023
40,82500,1069
40,82650,49
40,82950,26388
41,00275,1018
41,00350,383
41,00500,155
41,01000,57053
41,02000,1763
41,02250,39
41,02800,639
41,03050,21061
41,03150,9986
41,03200,1186
41,03250,4164
41,03300,1118
41,03650,10225
41,03800,3304
41,03850,1807
41,04000,137
41,04800,1386
41,05350,96945
41,05800,104557
41,07200,4268
41,07300,411
41,08650,6672
41,09050,1849
41,09800,2710
41,10050,437
41,10750,17944
41,10850,1503
41,10950,654
41,11000,1662
41,11150,2225
41,11600,1359
41,11850,2052
41,12400,19171
41,13050,769
41,13750,1753
41,14400,1311
41,14750,1944
41,15000,718
41,15250,15595
41,15350,3991
41,15550,14981
41,15800,61087
41,15950,10623
41,16250,618
41,16950,5597
41,17300,1670
41,17700,17644
41,18250,2650
41,18300,132
41,18850,1528
41,19100,188
41,20100,1000
41,20500,1194
41,20900,631
41,21050,3179
41,21150,1407
41,21250,1860
41,21550,9829
41,22200,622
41,22550,1692
41,22800,187
41,23500,2130
41,23800,5421
41,23850,177899
41,24250,10782
41,24550,1066
41,26050,9470
41,26200,26799
41,26650,445
41,28000,823
41,28100,667
41,28200,472
41,28450,1870
41,28650,2547
41,29000,11865
41,29350,864
41,29900,2327
41,29950,1321
41,30500,30
41,30550,39149
41,30650,161
41,31250,110685
41,31600,379
41,31650,366
41,31750,951
41,32050,28409
41,32550,3701
41,33250,190
41,33550,1120
41,33700,19489
41,34100,107730
41,34250,1626
41,34900,8346
41,35450,3372
41,35700,510
41,35800,156
41,36050,243
41,36150,10247
41,36400,325
41,36500,2008
41,36750,1121
41,37000,2936
41,37250,3267
41,37550,1659
41,37650,543
41,37850,138
41,37900,1198
41,38000,7072
41,38500,38564
41,39150,4968
41,39700,21888
41,40300,4530
41,40350,12973
41,40550,39924
41,40650,1854
41,40700,2458
41,41050,2540
41,41650,19726
41,42200,226
41,42600,10007
41,43400,23
41,43550,171
41,43900,251
41,44050,1256
41,44300,1207
41,45000,34450
41,45250,7744
41,45400,741
41,45700,642
41,46500,418
41,46730,801
41,47000,85098
41,47700,834
41,47750,1022
41,48150,1990
41,48300,3311
41,48600,6977
41,48650,21594
41,49150,137
41,49450,10103
41,49550,11270
41,49600,673
41,49750,116
41,50000,380
41,50050,463
41,50150,3429
41,50250,554
41,50950,3501
41,51050,2471
41,51700,273
41,52100,26095
41,52450,10489
41,53000,10054
41,53150,3378
41,53300,496
41,53750,3253
41,54000,951
41,54100,3147
41,54900,11866
41,55200,37351
41,56250,255
41,57150,17289
41,57450,5714
41,57500,4422
41,57650,1307
41,59000,630498
41,59250,1135
41,59600,709
41,59650,836
41,59750,80
41,59850,11745
41,60850,1926
41,61200,37009
41,61300,4321
41,61700,170
41,61850,1224
41,62250,533
41,62900,1449
41,63450,2357
41,63650,23861
41,64200,277
41,64600,14437
41,64850,424
41,64900,177432
41,65250,12946
41,65500,8259
41,65650,961
41,65800,414
41,65950,7164
41,66200,164
41,66550,3064
41,66700,31
41,67050,6483
41,67100,19957
41,67500,1220
41,67650,10341
41,67950,2979
41,68550,369
41,69450,138
41,69600,61085
41,69900,2099
41,70200,8225
41,70700,2912
41,70850,117
41,71000,209
41,71650,8652
41,71950,10206
41,72500,6332
41,72600,1247
41,72950,15786
41,73650,55590
41,73700,5196
41,74000,3514
41,74850,15717
41,74950,27383
41,75150,2393
41,75550,168
41,75650,7755
41,75850,2118
41,76250,43
41,76600,1933
41,77050,5183
41,77250,2425
41,78000,2257
41,78150,828
41,78900,6255
41,78950,437
41,79050,223
41,79950,256
41,80150,26629
41,80350,700
41,81300,428
41,82350,2258
41,82800,26345
41,83400,5678
41,83750,29033
41,83950,4717
41,84200,1010
41,84250,1153
41,84600,1038
42,00116,1041
42,00332,142
42,00364,1966
42,00396,202
42,00540,4121
42,00572,137
42,00628,1496
42,00660,2577
42,00676,4210
42,00756,371
42,00820,9022
42,00988,478
42,02000,124880
42,02184,42788
42,02264,6843
42,02288,6875
42,02720,1568
42,02752,330
42,02832,7457
42,02928,881
42,03032,100
42,03088,4676
42,03120,248
42,03264,2483
42,03272,2603
42,03296,209
42,03320,2806
42,03384,1304
42,03392,3231
42,03480,107
42,03488,675
42,03576,467
42,03608,4588
42,03632,1460
42,03640,2524
42,03656,1261
42,03688,885
42,03736,3809
42,03928,20708
42,03984,1218
42,04032,5128
42,04136,185
42,04432,2879
42,04568,388
42,04599,296
42,04608,146
42,04688,4352
42,04792,8777
42,04816,896
42,04848,993
42,04896,874
42,04944,2830
42,04984,731
42,05216,1465
42,05256,5930
42,05288,991
42,05312,8000
42,05384,1773
42,05504,1850
42,05520,385
42,05536,748
42,05648,180
42,05672,2331
42,05680,822
42,05776,1960
42,05848,902
42,05856,323
42,05888,10261
42,05936,1048
42,05976,242
42,06064,32398
42,06088,78300
42,06240,1837
42,06296,1245
42,06344,633
42,06504,5095
42,06560,87
42,06824,228
42,06904,3203
42,06928,6653
42,07000,1402
42,07040,1221
42,07120,340
42,07128,13112
42,07160,1509
42,07480,426
42,07560,1788
42,07712,1204
42,07880,895
42,07960,4257
42,07976,3127
42,07992,1670
42,08008,1666
42,08040,7560
42,08064,1144
42,08416,9706
42,08472,596
42,08568,5310
42,08624,4622
42,08632,732
42,08744,411
42,08760,9876
42,08896,360
42,08960,2238
42,09080,8291
42,09224,3918
42,09400,678
42,09432,2102
42,09528,408
42,09696,1302
42,10224,1403
42,10240,143
42,10256,1965
42,10280,185
42,10464,13099
42,10768,4639
42,10792,144
42,10800,349
42,10808,53
42,10912,2320
42,11000,8163
42,11152,9629
42,11160,1713
42,11232,8796
42,11272,22341
42,11328,409
42,11336,7847
42,11456,1014
42,11472,4004
42,11616,154
42,11624,114
42,11632,134
42,11680,8101
42,11720,6469
42,11736,1527
42,12104,316
42,12184,173
42,12224,3222
42,12296,972
42,12312,5
42,12376,1236
42,12496,719
42,12504,4396
42,12536,22245
42,12656,220
42,12704,4174
42,13120,269
42,13152,57
42,13208,33595
42,13232,2918
42,13240,796
42,13384,139
42,13392,1612
42,13440,893
42,13512,1099
42,13608,3035
42,13704,5949
42,13776,401
42,13800,4295
42,13832,562
42,13864,1513
42,13880,5060
42,13896,186
42,14000,719
42,14064,5810
42,14160,2020
42,14264,6796
42,14376,431
42,14520,1314
42,14568,110
42,14584,128
42,14600,2427
42,14640,89
42,14656,418
42,14712,13275
42,14800,1099
42,14896,617
42,15192,5351
42,15232,8833
42,15384,10380
42,15432,2448
42,15680,707
42,15744,612
42,15760,720
42,15776,6700
42,15808,755
42,15848,9256
42,15872,2135
42,15888,1817
42,16056,2486
42,16080,389
42,16128,3494
42,16144,5344
42,16256,4622
42,16296,6075
42,16304,313
42,16448,2314
42,16568,694
42,16848,5866
42,16960,566
42,17024,282
42,17136,1486
42,17152,1610
42,17416,537
42,17840,2501
42,17976,285
42,18000,964
42,18048,2691
42,18072,4174
42,18088,1289
42,18136,4140
42,18152,10614
42,18192,245
42,18272,790
42,18360,339
42,18400,539
42,18496,743
42,18576,678
42,18736,666
42,18768,2607
42,18800,705
42,18888,3758
42,18960,2586
42,19160,6002
42,19208,2634
42,19472,100
42,19536,4500
42,19576,7930
42,19696,1949
42,19752,8320
42,19784,8338
42,19856,1554
42,19976,35
42,20104,2269
42,20136,7320
42,20144,1175
42,20152,180
42,20216,976
42,20240,1455
42,20248,1216
42,20328,364
42,20352,14186
42,20424,2556
42,20432,5072
42,20512,5075
42,20528,451
42,20648,152
42,20776,1107
42,20792,1567
42,20840,803
42,20904,743
42,20992,1057
42,21200,3157
42,21384,2687
42,21444,1992
42,21648,29538
42,21688,4571
42,21712,1855
42,21728,927
42,21752,552
42,21816,250
42,21872,9042
42,21968,177
42,21976,591
42,22016,1826
42,22128,299
42,22144,3337
42,22264,8962
42,22296,2435
42,22520,3026
42,22576,1627
42,22608,5821
42,22672,4932
42,22712,198
42,22800,260
42,22832,323
42,22888,736
42,22960,200
42,22992,1355
42,23016,12000
42,23024,1340
42,23152,1791
42,23280,1091
42,23296,925
42,23304,7454
42,23440,1391
42,23568,603
42,23584,12017
42,23600,1856
42,23616,2426
42,23768,294
42,23832,13660
42,24000,92957
42,24040,415
42,24160,3309
42,24248,1689
42,24304,1746
42,24336,740
42,24392,5524
42,24432,877
42,24488,1165
42,24536,1815
42,24560,540
42,24832,184
42,25136,1014
42,25152,250
42,25360,4160
42,25416,474
42,25456,485
42,25584,509
42,25680,1508
42,25944,371
42,26280,4046
42,26296,1263
42,26408,6735
42,26512,2781
42,26520,351
42,26560,1751
42,26592,6189
42,26760,109
42,26880,4233
42,27008,4798
42,27112,178
42,27120,5180
42,27232,3883
42,27312,115
42,27360,269
42,27456,5935
42,27552,15024
42,27576,543
42,27688,425
42,27696,558
42,27712,1464
42,27744,3822
42,27760,2894
42,27784,1693
42,27968,99
42,28280,959
42,28328,1490
42,28520,411
42,28720,2303
42,28824,203
42,28960,8468
42,29088,584
42,29232,2944
42,29264,1315
42,29392,68
42,29432,4301
42,29512,250
42,29568,368
42,29592,202
42,29632,123
42,29720,7168
42,29732,567
42,29760,2122
42,30016,928
42,30128,766
42,30280,348
42,30600,733
42,30728,623
42,30896,4244
42,31082,20
42,31088,488
42,31192,253
42,31200,14603
42,31256,4755
42,31328,5484
42,31656,7779
42,32032,805
42,32056,2774
42,32080,1170
42,32120,4474
42,32448,16573
42,32688,926
42,32800,50012
42,32896,800
42,32936,248
42,33000,2817
42,33080,1189
42,33088,8257
42,33112,3486
42,33200,1223
42,33216,468
42,33312,79
42,33408,30037
42,33592,1239
42,33744,6117
42,34064,15923
42,34080,344
42,34664,2713
42,35224,5506
42,35408,1716
42,35424,2853
42,35488,89
42,35520,4438
42,35528,1900
42,35576,129
42,35608,610
42,35624,304
42,35648,187
42,35896,1152
42,35928,743
42,35960,659
42,36152,1343
42,36160,2116
42,36192,981
42,36232,4505
42,36288,303
42,36368,6898
42,36592,497
42,36616,520
42,36640,852
42,36816,14289
42,36888,389
42,36944,1790
42,37000,3259
42,37192,535
42,37208,3813
42,37304,948
42,37496,187
42,37640,1822
42,37696,570
42,37784,8591
42,37792,108
42,37880,241
42,37944,653
42,37955,12178
42,38000,4699
42,38048,666
42,38096,2130
42,38128,4087
42,38160,4488
42,38200,4529
42,38248,2329
42,38288,17950
42,38400,1645
42,38640,553
42,38688,3499
42,38768,167
42,39256,2992
42,39352,6521
42,39784,13331
42,40016,285
42,40040,3887
42,40272,1076
42,40360,671
42,40400,696
42,40584,2703
42,40656,4164
42,40744,358
42,40848,1455
42,40960,2864
42,41216,57153
42,41264,136
42,41272,223
42,41336,494
42,41392,1624
42,41416,1491
42,41432,18978
42,41440,11077
42,41464,4145
42,41512,316
42,41608,4252
42,41680,7922
42,41768,4286
42,41834,143
42,41848,564
42,42016,688
42,42168,26378
42,42280,2091
42,42352,1946
42,42392,1124
42,42472,5256
42,42648,4785
42,42688,178
42,42824,289
42,42968,379
42,42976,5255
42,42984,559
42,43000,8418
42,43064,2266
42,43128,230
42,43232,1481
42,43248,857
42,43408,895
42,43656,942
42,43816,9742
42,43928,241
42,43944,4866
42,43968,966
42,44128,8457
42,44400,463
42,44416,1442
42,44512,414
42,44664,579
42,44704,1168
42,44864,11561
42,45568,2723
42,45592,1857
42,45752,442
42,45824,2469
42,45992,885
42,46000,1124
42,46072,2017
42,46120,289
42,46216,477
42,46256,17132
42,46264,5695
42,46376,3128
42,46392,3263
42,46400,338
42,46488,357
42,46568,315
42,46592,3520
42,46792,3424
42,46864,2788
42,46888,4994
42,46944,310
42,47000,3520
42,47064,370
42,47080,3058
42,47248,407
42,47344,2432
42,47400,389
42,47424,2954
42,47472,408
42,47480,551
42,47544,196
42,47560,235
42,47672,1425
42,47872,1830
42,47968,2673
42,48000,3159
42,48048,2417
42,48176,1763
42,48360,12361
42,48376,9911
42,48448,459
42,48480,5862
42,48696,1933
42,48704,1496
42,48856,325
42,48912,2016
42,48960,1318
42,49048,363
42,49128,9608
42,49184,2374
42,49240,915
42,49272,518
42,49288,3441
42,49304,818
42,49368,1065
42,49400,1128
42,49504,1202
42,49552,280
42,49680,2522
42,49720,694
42,49728,9252
42,49760,1460
42,49768,821
42,49920,3250
42,49936,386
42,49944,984
42,50016,6497
42,50088,4400
42,50232,543
42,50272,2917
42,50320,5487
42,50344,6723
42,50408,4087
42,50432,482
42,50528,27974
42,50544,1573
42,50632,1543
42,50720,4666
42,50736,1279
42,50880,5982
42,51144,9705
42,51176,2756
42,51208,2017
42,51488,90
42,51496,5635
42,51568,188
42,51592,2011
42,51632,823
42,51656,8340
42,51744,3261
42,51760,3235
42,51880,4161
42,51912,3042
42,51984,2257
42,52016,2991
42,52056,1428
42,52264,2398
42,52320,10380
42,52432,20745
42,52488,3109
42,52584,10615
42,52616,2438
42,52664,4488
42,52808,6061
42,52984,1488
42,53088,3344
42,53152,250
42,53160,489
42,53168,134
42,53184,1343
42,53200,787
42,53248,953
42,53288,5534
42,53296,2812
42,53320,125
42,53336,79
42,53344,366
42,53368,21413
42,53416,123
42,53448,221
42,53464,7547
42,53496,2024
42,53504,493
42,53544,657
42,53568,5089
42,53592,318
42,53696,5748
42,53712,2631
42,53736,11911
42,53768,185
42,53880,802
42,53916,54
42,53920,1901
42,53928,191
42,53944,1065
42,53968,1494
42,54016,251
42,54024,231
42,54056,822
42,54104,2285
42,54160,195
42,54184,2256
42,54320,1385
42,54344,51
42,54352,2097
42,54400,709
42,54656,35769
42,54696,10404
42,54728,1223
42,54776,1832
42,54816,4153
42,54872,3015
42,54888,1282
42,54952,4043
42,55000,3461
42,55136,814
42,55456,3839
42,55512,3416
42,55608,2247
42,55664,5890
42,55752,671
42,55840,1428
42,56008,554
42,56088,6626
42,56408,37
42,56432,3300
42,56456,9374
42,56496,773
42,56576,8612
42,56792,5380
42,56912,479
42,56928,447
42,57112,213
42,57184,3002
42,57232,1013
42,57280,130
42,57480,5847
42,57544,886
42,57696,5616
42,57720,7702
42,57752,971
42,57976,682
42,58032,3928
42,58176,2303
42,58304,415
42,58384,621
42,58432,1683
42,58504,1628
42,58696,3462
42,58712,3244
42,58872,620
42,58936,2515
42,59054,371
42,59120,4057
42,59152,650
42,59384,9277
42,59520,1624
42,59616,414
42,59672,173
42,60000,1550542
42,60008,2710
42,60120,19871
42,60136,630
42,60264,289
42,60456,2061
42,60712,2987
42,61000,303255
42,61048,7638
42,61168,433
42,61328,8322
42,61496,195
42,61512,826
42,61536,26391
42,61632,249
42,61648,5755
42,61864,1111
42,61936,623
42,62048,2388
42,62088,2059
42,62128,1808
42,62136,279
42,62224,224
42,62264,481
42,62280,578
42,62304,793
42,62320,3568
42,62416,23349
42,62432,13355
42,62712,899
42,62744,237
42,62752,1091
42,62792,6374
42,62920,5613
42,63048,9247
42,63064,2859
42,63288,257
42,63312,137
42,63360,425
42,63408,1820
42,63624,94903
42,63808,2484
42,63840,6487
42,64200,1047
42,64376,2496
42,64432,400
42,64560,1502
42,64584,1339
42,64784,3938
42,64832,7216
42,64856,841
42,64904,919
42,65000,720
42,65112,2013
42,65256,2315
42,65336,2139
42,65392,3393
42,65496,370
42,65568,2617
42,65736,828
42,65944,381
42,66016,707
42,66168,1559
42,66192,1012
42,66232,176
42,66320,424
42,66440,445
42,66560,1127
42,66576,4916
42,66720,809
42,66928,778
42,67120,851
42,67224,2756
42,67256,75
42,67304,1890
42,67344,12399
42,67384,332
42,67584,688
42,67616,246
42,67632,307
42,67648,765
42,67848,633
42,67920,614
42,68056,1386
42,68072,713
42,68096,5400
42,68104,728
42,68152,327
42,68312,5256
42,68328,1287
42,68432,4337
42,69000,75805
42,69216,5562
42,69248,4515
42,69309,2862
42,69336,25
42,69360,480
42,69368,402
42,69376,3772
42,69400,829
42,69416,688
42,69456,77
42,69600,6803
42,69616,1639
42,69680,192
42,69720,12813
42,69752,5958
42,69776,3062
42,69800,4147
42,69936,146
42,70040,101
42,70056,4246
42,70224,626
42,70248,5464
42,70304,1070
42,70352,5594
42,70368,436
42,70376,154
42,70384,1649
42,70408,138
42,70464,1356
42,70568,3907
42,70744,798
42,70880,4275
42,71144,4250
42,71176,673
42,71184,3579
42,71248,1386
42,71256,56
42,71320,805
42,71424,337
42,71600,657
42,71620,17
42,71688,322
42,71776,5898
42,71856,7276
42,71976,475
42,72072,1713
42,72080,1850
42,72168,922
42,72192,2109
42,72216,377
42,72344,1996
42,72376,634
42,72448,402
42,72592,1065
42,72616,2173
42,72648,6166
42,72704,274
42,72736,1070
42,72872,367
42,72920,3830
42,72960,3273
42,73192,2488
42,73784,173
42,73808,40687
42,73888,6308
42,74104,2176
42,74184,199
42,74224,418
42,74232,913
42,74288,931
42,74672,292
42,74712,3094
42,74728,525
42,74888,5832
42,75000,4704
42,75024,544
42,75072,998
42,75136,466
42,75168,501
42,75248,3134
42,75304,9539
42,75568,1343
42,75584,550
42,75648,6536
42,75816,8290
42,75832,5030
42,75888,1089
42,75944,214
42,76032,6917
42,76104,4187
42,76144,1407
42,76184,6246
42,76304,4896
42,76400,1338
42,76496,248
42,76536,623
42,76560,452
42,76632,435
42,76648,4102
42,76696,613
42,76744,141
42,76808,602
42,76848,415
42,76904,5164
42,77104,2038
42,77168,2774
42,77184,1429
42,77232,319
42,77272,3243
42,77288,1960
42,77304,4009
42,77392,1684
42,77568,226
42,77584,1241
42,77704,895
42,77744,2250
42,77784,1737
42,77808,310
42,77832,664
42,77912,4929
42,78008,213
42,78168,5328
42,78240,589
42,78448,2866
42,78456,220
42,78528,9577
42,78616,259
42,78712,3036
42,79424,235
42,79472,183
42,79504,690
42,79644,5
42,79768,397
42,79776,4958
42,79792,721
42,79912,207
42,80032,2395
42,80040,1426
42,80288,404
42,80368,122
42,80600,497
42,80640,318
42,80800,2086
42,80880,546
42,81000,9125
42,81080,532
42,81328,13429
42,81424,202
42,81456,1446
42,81616,2214
42,81648,347
42,81712,1290
42,81824,11067
42,81832,3728
42,81856,2551
42,82080,412
42,82128,208
42,82160,3427
42,82200,298
42,82296,2770
42,82344,3148
42,82616,971
42,82704,19658
42,82736,1495
42,82832,1241
42,82848,388
42,82968,1097
42,83104,2805
42,83136,5171
42,83200,1803
42,83248,1159
42,83328,1243
42,83376,323
42,83472,1168
42,83496,794
42,83504,109
42,83512,18916
42,83584,4825
42,83680,2605
42,83736,348
42,83856,4648
42,83928,4543
42,84064,177
42,84144,6437
42,84272,2653
42,84288,5078
42,84376,569
42,84440,1135
42,84512,14615
42,84552,1178
42,84704,7346
42,85152,44254
42,85188,13813
42,85272,1198
42,85312,27470
42,85320,1293
42,85496,1715
42,85528,204
42,85592,8135
42,85632,3835
42,85664,3601
42,85728,1351
42,85872,608
42,86056,2884
42,86128,283
42,86160,135
42,86528,3067
42,86560,577
42,86568,71
42,86640,2247
42,86656,610
42,86856,3118
42,86880,11132
42,86920,2582
42,86952,644
42,86968,12247
42,87040,1053
42,87048,44867
42,87064,235
42,87080,690
42,87136,698
42,87208,248
42,87224,1679
42,87232,2910
42,87272,3791
44,14140,22543
44,19180,82635
44,22960,46900
44,49960,24717
44,54640,75321
44,59000,190792
44,74300,82999
44,80780,43135
45,00100,4863
45,00550,32947
45,00955,2490
45,01360,29980
45,01450,2546
45,02125,854
45,03205,355
45,03385,1451
45,03430,1051
45,03790,2985
45,04060,4577
45,04300,5297
45,04690,13850
45,05365,4511
45,05680,6540
45,06040,331
45,06310,2862
45,06400,1912
45,06490,1907
45,06850,110
45,07210,35243
45,07255,6267
45,07525,434
45,07840,765
45,08245,971
45,08830,545
45,09865,416
45,10270,3189
45,10720,1730
45,10855,8431
45,10900,371
45,11125,738
45,11755,315
45,12655,13660
45,13015,5322
45,13060,228
45,13150,1908
45,13330,155369
45,13600,4995
45,14050,905
45,14095,5227
45,14140,1361
45,14950,17838
45,15295,7714
45,15310,582
45,15355,7391
45,16000,142416
45,16405,27985
45,16720,32
45,16855,133
45,16990,711
45,17215,751
45,17260,2190
45,17890,413
45,18565,6057
45,19105,3099
45,19420,6306
45,19870,322
45,21040,1216
45,21265,4431
45,21985,26386
45,22390,621
45,22795,4051
45,23020,1049
45,23200,442
45,23245,1645
45,23335,141
45,23470,550
45,23830,1767
45,24100,235
45,24370,1384
45,25810,40609
45,26035,2083
45,26305,10376
45,26845,973
45,26890,33626
45,27070,13027
45,27835,222
45,28060,12484
45,28780,1632
45,28870,8714
45,29005,251
45,29050,610
45,29815,49249
45,29950,52
45,30355,777
45,30490,1927
45,30535,364
45,30850,72824
45,30895,22498
45,30985,44387
45,31885,2610
45,32065,21796
45,32245,11897
45,32335,718
45,32560,7399
45,32965,832
45,33145,472
45,33640,462
45,33820,422
45,34045,38097
45,34225,163
45,34360,1252
45,34495,5445
45,34810,3848
45,35755,3249
45,35890,12033
45,36115,4370
45,36160,1174
45,36205,1604
45,36430,11903
45,36475,71
45,36610,781
45,36655,40
45,37105,1368
45,37150,2135
45,37330,821
45,38095,1905
45,38162,1975
45,38590,3072
45,38950,145
45,39310,5961
45,39715,765
45,39805,843
45,39895,9103
45,40075,2697
45,40210,454
45,40480,1252
45,40615,9288
45,41335,24921
45,41380,3309
45,41740,1187
45,41965,258
45,42100,128
45,42190,370
45,42280,82
45,42730,2749
45,42820,123
45,42865,183
45,43090,95
45,43315,6709
45,43360,308
45,43495,787
45,43585,618
45,43630,1993
45,43675,288
45,43720,2077
45,44350,3802
45,44575,6195
45,45115,28010
45,45295,544
45,45790,1431
45,47275,16621
45,47320,204
45,48355,133
45,48535,95232
45,48805,3885
45,49075,39697
45,49390,313
45,49570,10866
45,49705,2321
45,50110,223
45,50290,2061
45,50515,747
45,50560,676
45,50695,25891
45,50875,121469
45,51280,20303
45,51550,276
45,52540,542
45,52585,208
45,53080,13280
45,53845,2477
45,54025,2504
45,54340,1054
45,54700,127
45,54925,281
45,55015,135
45,55060,229
45,55150,54
45,55420,625
45,55465,1403
45,55645,3657
45,55960,206
45,56140,3391
45,56950,2293
45,57085,499
45,57670,82
45,57850,130
45,58030,16287
45,58705,1212
45,58795,905
45,59020,2642
45,59380,195
45,59425,1785
45,59920,274
45,60280,3749
45,60325,581
45,60370,1629
45,60415,256
45,61405,75654
45,61495,138
45,62035,246
45,62080,321
45,62530,1834
45,62620,1827
45,62755,1573
45,62980,123
45,63115,349
45,63250,3068
45,63790,812
45,64465,156
45,64600,655
45,64712,2103
45,65005,146
45,65095,9043
45,65410,466
45,66400,166
45,66580,27506
45,66760,754
45,67165,98
45,67210,57
45,67255,250
45,67435,430
45,67705,2385
45,68290,39040
45,68425,2720
45,68470,435
45,68875,172
45,70045,193
45,70090,1922
45,70225,789
45,70270,51884
45,70315,449
45,70405,42766
45,70585,4321
45,70675,760
45,70900,140
45,71305,71
45,71417,14057
45,71980,2105
45,72430,8750
45,72520,208
45,72655,87
45,72745,746
45,72880,59
45,73105,7881
45,73510,124
45,73555,990
45,73600,1622
45,74050,676
45,74095,4199
45,74275,5475
45,74590,120
45,74680,1703
45,74995,154
45,75580,3627
45,75850,18316
45,76165,2413
45,76345,1006
45,76435,385
45,77380,1424
45,77785,96
45,77875,4219
45,77965,2861
45,78190,120
45,78460,3264
45,78910,155
45,79090,4569
45,79450,1082
45,79630,9154
46,00100,28110
46,00460,71
46,00540,80
46,00620,9
46,00700,781
46,00820,654
46,01020,212
46,01140,31
46,01500,68
46,02180,928
46,02260,703
46,02340,8
46,02380,135
46,02540,106
46,02580,132
46,02780,1148
46,02900,595
46,03060,134
46,03380,1325
46,03420,11
46,03860,73
46,04380,5873
46,04620,42
46,04980,2103
46,05540,410
46,05620,304
46,06180,338
46,06220,257
46,06540,476
46,06620,13868
46,06660,65
46,06840,10958
46,06940,118
46,07040,56
46,07060,84
46,07180,507
46,07300,282
46,07380,1209
46,07420,27
46,07580,24312
46,07740,215
46,08060,470
46,08140,356
46,08340,149
46,08700,577
46,08820,73
46,08860,6
46,09260,64
46,09300,642
46,09420,91
46,09500,3001
46,10220,127
46,10500,706
46,10620,133
46,11060,957
46,11140,104
46,11220,2491
46,11380,316
46,11500,19
46,12020,81
46,12100,106
46,12180,1159
46,12540,1216
46,13220,654
46,13300,330
46,13380,700
46,13420,156
46,13700,140
46,13940,67
46,13980,556
46,14220,11
46,14580,103
46,14740,1371
46,15140,1844
46,15300,85
46,15420,68
46,15540,56
46,15700,1343
46,15980,3868
46,16060,153
46,16260,1046
46,16620,153
46,16820,189
46,16860,36
46,17020,42
46,17420,476
46,17620,1228
46,18180,91
46,18300,767
46,18460,246
46,18620,2075
46,18700,776
46,19420,478
46,19860,40
46,19980,768
46,20060,361
46,20180,773
46,20340,64
46,20380,101
46,20780,63
46,20980,356
46,21060,16
46,21260,823
46,21540,2358
46,21820,334
46,22260,2175
46,22580,130
46,22860,206
46,23020,1311
46,23140,80
46,23220,86
46,23460,36
46,23820,1175
46,23860,238
46,23900,378
46,23980,152
46,24260,1072
46,24620,108
46,24820,149
46,26180,1222
46,26220,46
46,26340,1355
46,27260,9435
46,27420,100
46,27540,3614
46,27820,414
46,27940,102
46,27980,189
46,28140,263
46,28300,373
46,28340,405
46,28420,76
46,28460,18
46,28980,636
46,29100,953
46,29340,0
46,29500,109
46,30140,164
46,30220,3609
46,30300,366
46,30460,833
46,30740,323
46,30900,579
46,30980,385
46,31060,14618
46,31620,66
46,31860,947
46,31940,435
46,32020,295
46,32140,145
46,32460,121
46,32700,448
46,33180,539
46,33580,284
46,33820,241
46,33980,581
46,34340,165
46,34540,69
46,35100,685
46,35220,43
46,35460,598
46,35500,613
46,35780,49
46,35820,281
46,36220,3035
46,36260,32
46,36340,1156
46,36380,2493
46,36460,416
46,36540,115
46,36620,159
46,38860,27
46,39260,5
46,39940,110
46,40020,549
46,40220,6091
46,40860,874
46,41100,926
46,41220,20
46,41860,195
46,41980,619
46,42140,109
46,42260,3512
46,42460,1326
46,42940,1142
46,42980,187
46,43100,15621
46,43180,3224
46,43380,160
46,43500,466
46,43860,45
46,44020,65
46,44100,459
46,44260,448
46,44620,41
46,44820,226
46,44860,597
46,45060,610
46,45100,54
46,45180,213
46,45700,3048
46,45740,136
46,46060,47
46,46180,390
46,46500,126
46,46780,119
46,46900,64
46,46980,15
46,47180,658
46,47460,52
46,47660,48
46,48380,1271
46,48460,1544
46,48940,173
46,49300,758
46,49460,228
46,49500,1015
46,49540,124
46,49600,13880
46,50020,782
46,50260,1242
46,51260,222
46,51820,464
46,51940,111
46,52220,238
46,52500,64
46,52860,163
46,52980,79404
46,53220,69
46,53260,58
46,53460,2131
46,53940,56
46,54020,127
46,54220,98
46,55540,21
46,55820,281
46,56340,368
46,56380,181
46,57140,467
46,57180,163
46,57340,1335
46,57940,784
46,58140,607
46,58180,23
46,58580,75
46,58900,101
46,59020,206410
46,59260,2418
46,59940,189
46,60020,13282
46,60060,137
46,60660,1913
46,61700,318
46,61740,106
46,61980,67
46,62020,58
46,62100,7067
46,62155,3000
46,62220,277
46,62820,403
46,63100,7381
46,63620,516
46,63700,37
46,63740,196
46,63940,235
46,64020,564
46,64300,205
46,64540,54
46,64700,45
46,64860,1075
46,65780,71
46,66260,878
46,66540,314
46,66660,7
46,66700,12011
46,67020,834
46,67220,54
46,67340,25
46,67500,26
46,67700,2340
46,67780,157
46,68020,1426
46,68100,350
46,68380,688
46,68420,94
46,68660,43
46,68740,463
46,69140,62
46,69300,23230
46,69340,475
46,69780,1687
46,70020,174
46,70140,202
46,70220,761
46,70540,86
46,70740,13
46,70940,542
46,71180,406
46,71340,519
46,71380,7
46,71580,943
46,71940,261
46,71980,424
46,72180,2912
46,72540,465
46,72620,41
46,72700,648
46,72820,918
46,73020,111
46,73060,15630
47,00200,653
47,00240,2276
47,00440,2333
47,00540,13349
47,00620,990
47,00640,4117
47,00660,590
47,00940,1152
47,01640,1224
47,01740,15305
