id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
636648,BFO-2026-1-15175-413.1,2026,true,Clear,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,2,"""@KargnHasret,2026-07-06,#BurkinaFaso"";""@KargnHasret,2026-07-10,#BurkinaFaso""",@KargnHasret;@KargnHasret,2026-07-06;2026-07-10,#BurkinaFaso;#BurkinaFaso,JNIM,6,Burkina Faso,Dala and Tiera,,,13.000000,-2.000000,POINT (-2 13),148677,Burkina Faso,439,Africa,1,1,2026-07-04 00:00:00.000,2026-07-04 00:00:00.000,0,0,0,0,0,9,0,439,
636650,BFO-2026-1-15175-413.2,2026,true,Clear,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,3,"""RFI,2026-07-07,Burkina Faso: At least fifty soldiers and VDP (Volunteers for the Defense of the Homeland) killed in several terrorist attacks"";""@KargnHasret,2026-07-06,#BurkinaFaso"";""RTB ,2026-07-15, RTB - Special Edition: Frontline News""",RFI;@KargnHasret;RTB,2026-07-07;2026-07-06;2026-07-15,Burkina Faso: At least fifty soldiers and VDP (Volunteers for the Defense of the Homeland) killed in several terrorist attacks;#BurkinaFaso; RTB - Special Edition: Frontline News,"JNIM, state tv",1,Dala village,Dala and Tiera,Soum region,Karo-Peli province,14.267314,-0.941712,POINT (-0.94171173133413555 14.267313722161177),150119,Burkina Faso,439,Africa,1,1,2026-07-04 00:00:00.000,2026-07-04 00:00:00.000,0,2,0,0,2,11,2,439,
636659,BFO-2026-1-15175-416.1,2026,true,Clear,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,2,"""@KargnHasret,2026-07-06,#BurkinaFaso"";""RTB ,2026-07-15, RTB - Special Edition: Frontline News""",@KargnHasret;RTB,2026-07-06;2026-07-15,#BurkinaFaso; RTB - Special Edition: Frontline News,Local sources; state tv,5,Gorgadji department,Gorgadji,Liptako region,Séno province,13.961341,-0.453823,POINT (-0.453823 13.961340999999999),149400,Burkina Faso,439,Africa,1,2,2026-07-04 00:00:00.000,2026-07-06 00:00:00.000,0,3,0,0,3,4,3,439,
636660,BFO-2026-1-15175-416.2,2026,true,Clear,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,3,"""@KargnHasret,2026-07-06,#BurkinaFaso"";""@KargnHasret,2026-07-04,#BurkinaFaso"";""@KargnHasret,2026-07-07,#BurkinaFaso""",@KargnHasret;@KargnHasret;@KargnHasret,2026-07-06;2026-07-04;2026-07-07,#BurkinaFaso;#BurkinaFaso;#BurkinaFaso,Local sources; JNIM,1,Tougou village,"Tougou

(Tougi) in Ouahigouya",Yaadga region,Yatenga province,13.680360,-2.250880,POINT (-2.25088 13.68036),149396,Burkina Faso,439,Africa,1,2,2026-07-04 00:00:00.000,2026-07-06 00:00:00.000,0,0,0,0,0,2,0,439,
636515,BFO-2026-1-15175-408,2026,true,Clear,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,5,"""RFI,2026-07-07,Burkina Faso: At least fifty soldiers and VDP (Volunteers for the Defense of the Homeland) killed in several terrorist attacks"";""Naïm Touré on Telegram,2026-07-04,Burkina-Faso, Région de la Boucle du Mouhoun. "";""Naïm Touré on Telegram,2026-07-06,Burkina-Faso, Région de la Boucle du Mouhoun. "";""@BrantPhilip_,2026-07-06,Simultaneous"";""RTB ,2026-07-15, RTB - Special Edition: Frontline News""",RFI;Naïm Touré on Telegram;Naïm Touré on Telegram;@BrantPhilip_;RTB,2026-07-07;2026-07-04;2026-07-06;2026-07-06;2026-07-15,"Burkina Faso: At least fifty soldiers and VDP (Volunteers for the Defense of the Homeland) killed in several terrorist attacks;Burkina-Faso, Région de la Boucle du Mouhoun. ;Burkina-Faso, Région de la Boucle du Mouhoun. ;Simultaneous; RTB - Special Edition: Frontline News","rfi source, state tv",1,Di village,"Di, near Dedougou",Sourou region,Sourou province,13.166148,-3.415425,POINT (-3.415425 13.166148),148674,Burkina Faso,439,Africa,1,1,2026-07-04 00:00:00.000,2026-07-04 00:00:00.000,23,9,1,0,33,44,33,439,
636516,BFO-2026-1-15175-409,2026,true,Check vague or biased source,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,1,"""@BrantPhilip_,2026-07-06,Simultaneous""",@BrantPhilip_,2026-07-06,Simultaneous,"",2,Gaoua town,near Gaoua,Djôrô region,Poni province,10.331370,-3.182020,POINT (-3.18202 10.33137),144354,Burkina Faso,439,Africa,1,1,2026-07-04 00:00:00.000,2026-07-04 00:00:00.000,0,0,0,0,0,18,0,439,
636893,BFO-2026-1-15175-446,2026,true,Clear,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,1,"""@18Echo0321,2026-07-09,BIR units""",@18Echo0321,2026-07-09,BIR units,"",3,Banwa province,Banwa,Bankui region,Banwa province,12.214346,-4.098748,POINT (-4.098748 12.214346),147232,Burkina Faso,439,Africa,1,2,2026-07-07 00:00:00.000,2026-07-09 00:00:00.000,0,4,0,0,4,4,4,439,
636729,BFO-2026-1-15175-419,2026,true,Check vague or biased source,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,1,"""@KargnHasret,2026-07-12,#BurkinaFaso""",@KargnHasret,2026-07-12,#BurkinaFaso,JNIM,5,Fada N'Gourma department,FadaNgourma,Goulmou region,Gourma province,11.935943,0.461545,POINT (0.461545 11.935943),146521,Burkina Faso,439,Africa,1,2,2026-07-10 00:00:00.000,2026-07-12 00:00:00.000,0,0,0,0,0,4,0,439,
636726,BFO-2026-1-15175-418,2026,true,Check vague or biased source,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,1,"""@KargnHasret,2026-07-12,#BurkinaFaso""",@KargnHasret,2026-07-12,#BurkinaFaso,JNIM,3,Gnagna province,Gnagna,Sirba region,Gnagna province,12.918800,0.039200,POINT (0.0392 12.9188),147961,Burkina Faso,439,Africa,1,2,2026-07-10 00:00:00.000,2026-07-12 00:00:00.000,0,0,0,0,0,3,0,439,
636725,BFO-2026-1-15175-417,2026,true,Check deaths,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,1,"""@KargnHasret,2026-07-12,#BurkinaFaso""",@KargnHasret,2026-07-12,#BurkinaFaso,JNIM,5,Dédougou wilayah area,"Konkora, Dédougou Province",Bankui region,,12.461190,-3.429085,POINT (-3.429085 12.46119),147234,Burkina Faso,439,Africa,1,2,2026-07-11 00:00:00.000,2026-07-12 00:00:00.000,0,0,0,0,0,1,0,439,
636735,BFO-2026-1-15175-420,2026,true,Check deaths,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,1,"""@KargnHasret,2026-07-14,#BurkinaFaso""",@KargnHasret,2026-07-14,#BurkinaFaso,JNIM,1,Sollé village,"Souli, Ouahigouya",Yaadga region,Loroum province,14.122238,-2.114403,POINT (-2.114403 14.122238),150116,Burkina Faso,439,Africa,1,2,2026-07-13 00:00:00.000,2026-07-14 00:00:00.000,0,0,0,0,0,1,0,439,
636737,BFO-2026-1-15175-421,2026,true,Check deaths,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,1,"""@KargnHasret,2026-07-15,#BurkinaFaso""",@KargnHasret,2026-07-15,#BurkinaFaso,JNIM,1,Daka village,village of (Daka) in the (Toukan) region,Sourou region,Sourou province,13.162600,-3.035200,POINT (-3.0352 13.1626),148674,Burkina Faso,439,Africa,1,2,2026-07-14 00:00:00.000,2026-07-15 00:00:00.000,0,0,0,0,0,1,0,439,
636747,BFO-2026-1-15175-422,2026,true,Clear,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,2,"""@KargnHasret,2026-07-16,#BurkinaFaso"";""Naïm Touré on Telegram,2026-07-16,Burkina-Faso, Région du Nord.""",@KargnHasret;Naïm Touré on Telegram,2026-07-16;2026-07-16,"#BurkinaFaso;Burkina-Faso, Région du Nord.",JNIM,2,Koumbri village,"Ouahigouya

outskirts of the town of (Kabori) in the state of (Wahigoya)

Koumbri, a town located 32 kilometers from Ouahigouya in Yatenga province",Yaadga region,Yatenga province,13.847800,-2.417180,POINT (-2.41718 13.8478),149396,Burkina Faso,439,Africa,1,1,2026-07-16 00:00:00.000,2026-07-16 00:00:00.000,3,0,0,0,3,3,3,439,
636923,BFO-2026-1-15175-449,2026,true,Check type of violence,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,1,"""Naïm Touré on Telegram,2026-07-16,Burkina-Faso, Province des Banwa.""",Naïm Touré on Telegram,2026-07-16,"Burkina-Faso, Province des Banwa.","",5,Kouka department,"village of Koukourba in the commune of Kouka, Banwa",Bankui region,Banwa province,11.848890,-4.396349,POINT (-4.396349 11.84889),146512,Burkina Faso,439,Africa,1,1,2026-07-16 00:00:00.000,2026-07-16 00:00:00.000,0,0,0,2,2,2,2,439,
636758,BFO-2026-1-15175-423,2026,true,Check deaths,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,1,"""@KargnHasret,2026-07-19,#BurkinaFaso""",@KargnHasret,2026-07-19,#BurkinaFaso,JNIM,5,Kaya wilayah area,village of (Ga) in the state of (Kia),Kuilsé region,,13.131609,-1.090862,POINT (-1.090862 13.131609),148678,Burkina Faso,439,Africa,1,2,2026-07-18 00:00:00.000,2026-07-19 00:00:00.000,0,0,0,0,0,1,0,439,
636555,BFO-2026-1-15175-410,2026,true,Check vague or biased source,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,2,"""@KargnHasret,2026-07-20,#BurkinaFaso"";""@BrantPhilip_,2026-07-18,JNIM claims""",@KargnHasret;@BrantPhilip_,2026-07-20;2026-07-18,#BurkinaFaso;JNIM claims,JNIM,5,Gorgadji department,Gorgadji,Liptako region,Séno province,13.961341,-0.453823,POINT (-0.453823 13.961340999999999),149400,Burkina Faso,439,Africa,1,1,2026-07-18 00:00:00.000,2026-07-18 00:00:00.000,0,0,0,0,0,1,0,439,
636784,BFO-2026-1-15175-428,2026,true,Check deaths,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,1,"""@KargnHasret,2026-07-21,#BurkinaFaso""",@KargnHasret,2026-07-21,#BurkinaFaso,"",4,Soum region,Soum,Soum region,,14.333330,-1.250000,POINT (-1.25 14.33333),150118,Burkina Faso,439,Africa,1,2,2026-07-19 00:00:00.000,2026-07-21 00:00:00.000,0,0,0,0,0,1,0,439,
636926,BFO-2026-1-15175-450,2026,true,Check deaths,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,1,"""Naïm Touré on Telegram,2026-07-19,Burkina-Faso, Région de l'Est """,Naïm Touré on Telegram,2026-07-19,"Burkina-Faso, Région de l'Est","",2,Fada N'gourma town,"at the northern entrance to Fada, near the university",Goulmou region,Gourma province,12.061570,0.358430,POINT (0.35843 12.06157),147241,Burkina Faso,439,Africa,1,1,2026-07-19 00:00:00.000,2026-07-19 00:00:00.000,0,0,0,0,0,1,0,439,
636927,BFO-2026-1-15175-451,2026,true,Check deaths,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,1,"""Naïm Touré on Telegram,2026-07-20,Burkina-Faso, Région de l’Est """,Naïm Touré on Telegram,2026-07-20,"Burkina-Faso, Région de l’Est","",1,Diabo village,"Diabo, in the Gourma province",Goulmou region,Gourma province,12.016798,-0.031340,POINT (-0.03134 12.016798),147240,Burkina Faso,439,Africa,1,1,2026-07-20 00:00:00.000,2026-07-20 00:00:00.000,0,0,0,0,0,1,0,439,
636793,BFO-2026-1-15175-431,2026,true,Check vague or biased source,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,1,"""@KargnHasret,2026-07-23,#BurkinaFaso""",@KargnHasret,2026-07-23,#BurkinaFaso,JNIM,3,Loroum province,Loroum,Yaadga region,Loroum province,13.916670,-2.166670,POINT (-2.16667 13.91667),149396,Burkina Faso,439,Africa,1,2,2026-07-20 00:00:00.000,2026-07-23 00:00:00.000,0,0,0,0,0,6,0,439,
636794,BFO-2026-1-15175-432,2026,true,Check vague or biased source,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,1,"""@KargnHasret,2026-07-23,#BurkinaFaso""",@KargnHasret,2026-07-23,#BurkinaFaso,JNIM,5,Dédougou wilayah area,Dedougou,Bankui region,,12.461190,-3.429085,POINT (-3.429085 12.46119),147234,Burkina Faso,439,Africa,1,2,2026-07-20 00:00:00.000,2026-07-23 00:00:00.000,0,0,0,0,0,4,0,439,
636777,BFO-2026-1-15175-425,2026,true,Check deaths,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,1,"""@KargnHasret,2026-07-21,#BurkinaFaso""",@KargnHasret,2026-07-21,#BurkinaFaso,JNIM,5,Ouahigouya wilayah area,between (Terfi) and (Tito) in the state of (Wahigoya),Yaadga region,,13.527047,-2.379007,POINT (-2.379007 13.527047),149396,Burkina Faso,439,Africa,1,2,2026-07-20 00:00:00.000,2026-07-21 00:00:00.000,0,0,0,0,0,1,0,439,
636779,BFO-2026-1-15175-427,2026,true,Check deaths,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,2,"""@KargnHasret,2026-07-21,#BurkinaFaso"";""@KargnHasret,2026-07-23,#BurkinaFaso""",@KargnHasret;@KargnHasret,2026-07-21;2026-07-23,#BurkinaFaso;#BurkinaFaso,JNIM,3,Bam province,"(Tigil) in the state of (Kia)

Tiguel (Bam Province)",Kuilsé region,Bam province,13.408785,-1.590680,POINT (-1.59068 13.408785),148677,Burkina Faso,439,Africa,1,2,2026-07-20 00:00:00.000,2026-07-21 00:00:00.000,0,0,0,0,0,1,0,439,
636778,BFO-2026-1-15175-426,2026,true,Clear,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,5,"""@KargnHasret,2026-07-21,#BurkinaFaso"";""@KargnHasret,2026-07-25,#BurkinaFaso"";""@KargnHasret,2026-07-29,#BurkinaFaso"";""Naïm Touré on Telegram,2026-07-22,Burkina-Faso, Région de l’Est "";""Naïm Touré on Telegram,2026-07-22,Burkina-Faso, Région de l'Est """,@KargnHasret;@KargnHasret;@KargnHasret;Naïm Touré on Telegram;Naïm Touré on Telegram,2026-07-21;2026-07-25;2026-07-29;2026-07-22;2026-07-22,"#BurkinaFaso;#BurkinaFaso;#BurkinaFaso;Burkina-Faso, Région de l’Est ;Burkina-Faso, Région de l'Est",JNIM,1,Tawori village,"Toure, in the province of Fadangourma

Tawori",Tapoa region,Gobnangou province,12.046670,1.406880,POINT (1.40688 12.04667),147243,Burkina Faso,439,Africa,1,1,2026-07-21 00:00:00.000,2026-07-21 00:00:00.000,9,0,1,3,13,13,13,439,
636791,BFO-2026-1-15175-430,2026,true,Check vague or biased source,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,1,"""@KargnHasret,2026-07-23,#BurkinaFaso""",@KargnHasret,2026-07-23,#BurkinaFaso,JNIM,1,Bonam village,"Bonam, Kia Province",Kuilsé region,Namentenga province,12.786066,-0.610418,POINT (-0.610418 12.786066),147959,Burkina Faso,439,Africa,1,2,2026-07-21 00:00:00.000,2026-07-23 00:00:00.000,0,0,0,0,0,1,0,439,
636937,BFO-2026-1-15175-456,2026,true,Check type of violence,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,1,"""Naïm Touré on Telegram,2026-07-22,Burkina-Faso, Région du Centre-Nord """,Naïm Touré on Telegram,2026-07-22,"Burkina-Faso, Région du Centre-Nord","",5,Pibaore department,"village of Poetenga, located in the commune of Pibaoré, Sanmatenga province",Kuilsé region,Sandbondtenga province,12.836408,-0.806358,POINT (-0.806358 12.836408),147959,Burkina Faso,439,Africa,1,1,2026-07-21 00:00:00.000,2026-07-21 00:00:00.000,0,0,0,1,1,1,1,439,
636938,BFO-2026-1-15175-457,2026,true,Clear,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,1,"""Naïm Touré on Telegram,2026-07-23,Burkina-Faso, Région du Centre-Nord.""",Naïm Touré on Telegram,2026-07-23,"Burkina-Faso, Région du Centre-Nord.","",1,Temnaoré village,"Temnoré, Bam Province",Kuilsé region,Bam province,13.431167,-1.733900,POINT (-1.7339 13.431167),148677,Burkina Faso,439,Africa,1,1,2026-07-21 00:00:00.000,2026-07-21 00:00:00.000,1,0,0,0,1,1,1,439,
636934,BFO-2026-1-15175-453,2026,true,Check type of violence,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,1,"""Naïm Touré on Telegram,2026-07-22,Burkina-Faso, Région du Centre-Nord """,Naïm Touré on Telegram,2026-07-22,"Burkina-Faso, Région du Centre-Nord","",5,Pissila department,"KIRKA, in the commune of Pissila, Sanmatenga province",Kuilsé region,Sandbondtenga province,13.259020,-0.828134,POINT (-0.828134 13.25902),148679,Burkina Faso,439,Africa,1,1,2026-07-22 00:00:00.000,2026-07-22 00:00:00.000,0,0,0,1,1,1,1,439,
636935,BFO-2026-1-15175-454,2026,true,Clear,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,2,"""Naïm Touré on Telegram,2026-07-22,Burkina-Faso, Région de l’Est "";""Naïm Touré on Telegram,2026-07-28,Burkina-Faso, Fada N’gourma """,Naïm Touré on Telegram;Naïm Touré on Telegram,2026-07-22;2026-07-28,"Burkina-Faso, Région de l’Est ;Burkina-Faso, Fada N’gourma","",1,Natiaboani village,"Natiaboani, in the commune of Fada",Goulmou region,Gourma province,11.699170,0.506110,POINT (0.50611 11.69917),146522,Burkina Faso,439,Africa,1,1,2026-07-22 00:00:00.000,2026-07-22 00:00:00.000,1,0,0,0,1,1,1,439,
636932,BFO-2026-1-15175-452,2026,true,Clear,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,2,"""RFI,2026-07-25,In Burkina Faso, authorities say they control nearly 75% of the territory"";""Naïm Touré on Telegram,2026-07-22,Burkina-Faso, Région du Sud-Ouest """,RFI;Naïm Touré on Telegram,2026-07-25;2026-07-22,"In Burkina Faso, authorities say they control nearly 75% of the territory;Burkina-Faso, Région du Sud-Ouest","",5,Djigoué department,"Karmodjan 1 and Karmodjan 2, localities in the Djigouè commune near the Ivorian-Burkinabe border",Djôrô region,Poni province,10.058879,-3.762081,POINT (-3.7620816848687704 10.05887908734978),144353,Burkina Faso,439,Africa,1,1,2026-07-22 00:00:00.000,2026-07-22 00:00:00.000,0,0,0,1,1,1,1,439,
636787,BFO-2026-1-15175-429,2026,true,Clear,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,3,"""RFI,2026-07-25,In Burkina Faso, authorities say they control nearly 75% of the territory"";""@KargnHasret,2026-07-22,#BurkinaFaso"";""@KargnHasret,2026-07-23,#BurkinaFaso""",RFI;@KargnHasret;@KargnHasret,2026-07-25;2026-07-22;2026-07-23,"In Burkina Faso, authorities say they control nearly 75% of the territory;#BurkinaFaso;#BurkinaFaso",JNIM,5,Goa Wilayah area,Bakari Ja (Goua province),Djôrô region,,10.564894,-3.206335,POINT (-3.206335 10.564894),145074,Burkina Faso,439,Africa,1,1,2026-07-22 00:00:00.000,2026-07-22 00:00:00.000,0,0,0,0,0,4,0,439,
